"website_id","session_id","event_id","url_path","event_name","data_key","string_value","number_value","date_value","data_type","created_at","job_id"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","246a559e-739a-5015-b87d-f7efd8232d47","768030cb-b318-4ed6-855e-5e1ffe9cc429","/","photo_click","file","roll_03_(21).jpg","\N","\N","1","2026-04-06 01:59:04","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","246a559e-739a-5015-b87d-f7efd8232d47","768030cb-b318-4ed6-855e-5e1ffe9cc429","/","photo_click","theme","retro","\N","\N","1","2026-04-06 01:59:04","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","25b2a635-2f4d-56ed-aa34-c2fd729ccd69","3f98be97-3218-4008-856f-f9b0001e810e","/","kiss_button_click","message","я тебя люблю!","\N","\N","1","2026-04-11 07:03:12","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","69053fb6-90d2-5dc4-8296-2ebd43068145","30fdd9b6-1a67-4ee4-857a-549beeb1b518","/","kiss_button_click","message","i love you!","\N","\N","1","2026-04-12 15:06:22","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","90c4cd37-e4f7-5ec1-9135-6609eaba1e00","686fc5a9-adb4-4761-857c-f210d4de0360","/","theme_change","theme","art","\N","\N","1","2026-04-22 16:19:31","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","b3cf28a3-b41b-5a41-a660-8fa2c402c33d","dbdc70a4-6df6-4805-858c-9e058ec7c7c1","/","kiss_button_click","message","я тебя люблю!","\N","\N","1","2026-04-01 14:36:28","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","09612782-2686-5fc3-a1b3-42244a1ab1ae","9452e6b3-b6ea-4d1e-85a6-6ea8ac17f907","/","photo_click","file","range.png","\N","\N","1","2026-04-02 17:47:50","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","09612782-2686-5fc3-a1b3-42244a1ab1ae","9452e6b3-b6ea-4d1e-85a6-6ea8ac17f907","/","photo_click","theme","rain","\N","\N","1","2026-04-02 17:47:50","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","64c86340-52ae-5ad4-a308-5635595f1ec0","ab6a6129-404f-4e83-85a8-dd0ea87a5ee0","/","kiss_button_click","message","Horse Balls!","\N","\N","1","2026-03-27 15:03:39","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","25b2a635-2f4d-56ed-aa34-c2fd729ccd69","1e8276fd-a636-4258-85bd-3f1ce2661804","/","kiss_button_click","message","i love you!","\N","\N","1","2026-04-11 07:03:04","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","9883fd71-1911-5c3f-aa8c-dd7814cff2e1","a9e2cce3-7e9a-4cb5-85bf-8da9dc69caac","/marjork/","photo_click","file","quandry-07.jpg","\N","\N","1","2026-03-25 21:03:22","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","9883fd71-1911-5c3f-aa8c-dd7814cff2e1","a9e2cce3-7e9a-4cb5-85bf-8da9dc69caac","/marjork/","photo_click","theme","retro","\N","\N","1","2026-03-25 21:03:22","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","a3c6490e-cc58-5455-b668-f9aae84d685f","f2bd60d7-bf46-4695-85c5-d4d147408aa1","/","theme_change","theme","retro","\N","\N","1","2026-04-23 13:37:50","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","90c4cd37-e4f7-5ec1-9135-6609eaba1e00","f55d75cd-6e98-4ee9-85cf-d77eaae730db","/","theme_change","theme","rain","\N","\N","1","2026-04-22 16:19:41","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","0cfdf080-2c94-5ebf-9805-56c3d30f1170","33774cea-afea-4aa7-85f1-25f5e66fcf98","/","site_loaded","device","mobile","\N","\N","1","2026-03-27 22:48:29","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","0cfdf080-2c94-5ebf-9805-56c3d30f1170","33774cea-afea-4aa7-85f1-25f5e66fcf98","/","site_loaded","theme","retro","\N","\N","1","2026-03-27 22:48:29","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","cad03d66-0740-5b9d-a2b2-2bc978fc982e","0690739e-7b29-4bf0-85f7-82edb0f9cb85","/","theme_change","theme","retro","\N","\N","1","2026-04-07 16:34:32","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","0c1e89a9-6974-5f07-a68b-d1dbc8c35c2b","c8dac128-a7c9-4bc7-8604-7b334530eb7f","/","theme_change","theme","retro","\N","\N","1","2026-04-06 12:46:57","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","6a2761dd-1040-5751-992a-f15dc82ad7e1","641d1030-38ce-4c90-8606-87d9805541a2","/","theme_change","theme","space","\N","\N","1","2026-03-28 22:57:38","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","0890b3f2-ecd0-555a-b71a-14dc53287067","e184468f-56e7-48cb-860a-7ed05734deee","/","photo_click","file","quandry-01.jpg","\N","\N","1","2026-04-18 16:29:55","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","0890b3f2-ecd0-555a-b71a-14dc53287067","e184468f-56e7-48cb-860a-7ed05734deee","/","photo_click","theme","art","\N","\N","1","2026-04-18 16:29:55","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","2b641a1e-aca6-5432-9670-e68a90aa772a","eed3c277-c950-4e8e-8613-4c8c513829aa","/","theme_change","theme","retro","\N","\N","1","2026-04-17 12:00:54","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","0cbd9901-a88a-527a-b6b0-eca3386c719b","a3bb4e50-03af-430a-8645-f91761341f1e","/","theme_change","theme","retro","\N","\N","1","2026-04-03 12:27:20","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","9883fd71-1911-5c3f-aa8c-dd7814cff2e1","54fe02a8-d5be-4b0b-8646-bea112a4d2e0","/marjork/","kiss_button_click","message","Horse Balls!","\N","\N","1","2026-03-25 21:02:46","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","94527d57-831e-53e5-a2cb-7053686b6aad","5e4b2176-9f57-4d2a-864a-954c05d34148","/","kiss_button_click","message","Horse Balls!","\N","\N","1","2026-04-07 14:32:34","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","638bbfd5-19e3-5f6c-b373-ff2cbae92226","2bbd96a3-2e50-4f83-8652-814ddc6b5e8e","/","photo_click","file","roll_03_(11).jpg","\N","\N","1","2026-04-14 03:49:16","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","638bbfd5-19e3-5f6c-b373-ff2cbae92226","2bbd96a3-2e50-4f83-8652-814ddc6b5e8e","/","photo_click","theme","retro","\N","\N","1","2026-04-14 03:49:16","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","54b0dbf9-3759-520f-b4d4-a08447c4d3d1","7b0eedb9-818d-4f4e-8666-6aa992dfafae","/","photo_click","file","ideeeeek.jpg","\N","\N","1","2026-03-28 15:30:40","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","54b0dbf9-3759-520f-b4d4-a08447c4d3d1","7b0eedb9-818d-4f4e-8666-6aa992dfafae","/","photo_click","theme","space","\N","\N","1","2026-03-28 15:30:40","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","e49600f9-686d-5ecb-8605-8ff883585c39","32b7555d-eb03-40f9-8680-a88480c35c8a","/marjork/","photo_click","file","quandry-01.jpg","\N","\N","1","2026-03-25 21:03:51","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","e49600f9-686d-5ecb-8605-8ff883585c39","32b7555d-eb03-40f9-8680-a88480c35c8a","/marjork/","photo_click","theme","retro","\N","\N","1","2026-03-25 21:03:51","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","54b0dbf9-3759-520f-b4d4-a08447c4d3d1","eb56f069-d8a6-4b31-8690-ac3c819d51b2","/","photo_click","file","branchesinthedark.jpg","\N","\N","1","2026-03-28 15:30:26","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","54b0dbf9-3759-520f-b4d4-a08447c4d3d1","eb56f069-d8a6-4b31-8690-ac3c819d51b2","/","photo_click","theme","space","\N","\N","1","2026-03-28 15:30:26","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","b18dae6c-cf08-54e0-9d94-26d680929abc","7858fa49-75d3-411f-86a0-7153fad58a4a","/","kiss_button_click","message","☀️ solnyshko ☀️","\N","\N","1","2026-04-05 06:31:54","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","9883fd71-1911-5c3f-aa8c-dd7814cff2e1","91170843-6aba-42b8-86a5-93c53c63ed20","/marjork/","kiss_button_click","message","☀️ solnyshko ☀️","\N","\N","1","2026-03-25 21:02:42","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","4dc98cd8-cea8-504c-b0ec-09c78b4f0cd8","101d6aba-61ff-4740-86b0-6739d6571659","/","kiss_button_sink","strokes","1.0000","1","\N","2","2026-04-16 13:21:19","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","731862d2-90d4-544a-8c66-5d4a9183ed30","22a3d0c5-fc38-4c0d-86d6-d32544e4f566","/marjork/","kiss_button_click","message","красивая!","\N","\N","1","2026-03-26 03:39:03","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","6a2761dd-1040-5751-992a-f15dc82ad7e1","664b4115-334c-46da-8700-39db22969fd3","/","kiss_button_click","message","я тебя люблю!","\N","\N","1","2026-03-28 22:57:56","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","9883fd71-1911-5c3f-aa8c-dd7814cff2e1","8f9b3309-e7d3-438a-8701-fcd6ff87b3cd","/marjork/","kiss_button_click","message","☀️ solnyshko ☀️","\N","\N","1","2026-03-25 21:02:49","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","246a559e-739a-5015-b87d-f7efd8232d47","26d24c78-9595-4fd9-8708-4bdecd7716f5","/","kiss_button_click","message","u get it","\N","\N","1","2026-04-06 01:59:13","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","1d98c125-7d6d-5c19-b4de-596ad35c6621","b32a8538-4f00-4a97-8710-30f322032e5d","/","theme_change","theme","rain","\N","\N","1","2026-04-20 22:04:03","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","246a559e-739a-5015-b87d-f7efd8232d47","765e20a0-c3f0-4328-873a-b1d8703df642","/","photo_click","file","roll_03_(11).jpg","\N","\N","1","2026-04-06 01:59:00","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","246a559e-739a-5015-b87d-f7efd8232d47","765e20a0-c3f0-4328-873a-b1d8703df642","/","photo_click","theme","retro","\N","\N","1","2026-04-06 01:59:00","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","2f2a7739-d4b7-50f1-ae63-5994dcbb21d8","4929406e-2532-486d-8755-eeabbdda5a67","/","photo_click","file","roll_03_(11).jpg","\N","\N","1","2026-04-09 04:03:22","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","2f2a7739-d4b7-50f1-ae63-5994dcbb21d8","4929406e-2532-486d-8755-eeabbdda5a67","/","photo_click","theme","retro","\N","\N","1","2026-04-09 04:03:22","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","f25aa420-c2d4-5b8c-b10a-b9ab01019414","9a18254c-d9a0-4430-875f-879ad34e1684","/","theme_change","theme","glitch","\N","\N","1","2026-04-26 04:38:15","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","25b2a635-2f4d-56ed-aa34-c2fd729ccd69","a3c91c99-032d-4284-8766-07e120feea1c","/","kiss_button_sink","strokes","1.0000","1","\N","2","2026-04-11 07:03:04","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","54b0dbf9-3759-520f-b4d4-a08447c4d3d1","50df8d54-0580-47c0-876c-1f06a16e20d4","/","photo_click","file","lightsonthewater.jpg","\N","\N","1","2026-03-28 15:30:22","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","54b0dbf9-3759-520f-b4d4-a08447c4d3d1","50df8d54-0580-47c0-876c-1f06a16e20d4","/","photo_click","theme","space","\N","\N","1","2026-03-28 15:30:22","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","b3cf28a3-b41b-5a41-a660-8fa2c402c33d","65667ad1-b7fb-42d6-876c-bf0a8ca5c942","/","kiss_button_click","message","u get it","\N","\N","1","2026-04-01 14:36:51","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","ebb35ab8-4982-5d40-91d0-ee9f83d1355a","694e52f7-ebd1-43b5-8771-6f5ee1be91d1","/","theme_change","theme","rain","\N","\N","1","2026-04-05 00:32:03","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","85ea8f79-1315-5115-879b-56d993592575","11f57165-8e34-44d2-8772-dbfe7d678e4c","/marjork/","kiss_button_click","message","i love you!","\N","\N","1","2026-03-26 14:18:01","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","f35953d7-12a6-5f20-8b58-0b346f36945e","c04e032b-28c4-41d0-8773-6deaa29b22b2","/","kiss_button_sink","strokes","1.0000","1","\N","2","2026-04-07 14:32:52","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","7b9ea8f0-d358-5812-80d7-1b908a9073f0","8f64f853-987f-4b1c-8785-ac21bac20e41","/","theme_change","theme","retro","\N","\N","1","2026-04-14 05:21:03","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","ebb35ab8-4982-5d40-91d0-ee9f83d1355a","220bcf46-085c-4003-8790-df652cc15bf0","/","kiss_button_click","message","красивая!","\N","\N","1","2026-04-05 00:32:10","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","5648a2d6-74ad-59fb-a1e0-ad02fca6b6a1","26c3546f-80ec-4678-87c9-5a45595053a0","/","kiss_button_click","message","Horse Balls!","\N","\N","1","2026-04-07 12:25:28","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","4f0d4137-9e6b-56e6-a64e-c8ec7d2990dd","5f28748b-9083-4731-87d4-6b2fa93cd353","/","theme_applied","theme","retro","\N","\N","1","2026-03-27 12:53:25","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","c367eed8-83a7-5473-be6b-a04a68b1f85b","96b9e100-dd85-4fd5-87e4-d74e8350806a","/","kiss_button_click","message","я тебя люблю!","\N","\N","1","2026-03-31 03:15:20","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","f55c8253-c6fb-5c5f-9d87-741699120d68","0d2d0096-007e-4aae-87e9-0e6b935a4ae6","/","theme_change","theme","rain","\N","\N","1","2026-03-29 17:39:53","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","5d6b87ce-8117-58bc-8cb5-d71b5a15dc35","85f75561-a114-44c5-87fd-7a65ee54aa57","/","theme_change","theme","glitch","\N","\N","1","2026-04-08 20:06:31","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","b3cf28a3-b41b-5a41-a660-8fa2c402c33d","39051e17-6756-4801-8820-cfddc3a7b49b","/","kiss_button_click","message","Horse Balls!","\N","\N","1","2026-04-01 14:36:35","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","99c7f38f-e9cb-5db6-aa27-7bf634850975","682a9711-4f35-4a66-882d-9739569979bf","/","kiss_button_click","message","u get it","\N","\N","1","2026-04-08 20:06:20","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","bde2252f-00fc-58df-9642-78a68cbb03b7","c38a2328-5954-4ae6-8851-d237e4bf2f62","/marjork/","theme_applied","theme","art","\N","\N","1","2026-03-26 18:30:22","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","253aa391-feb0-5ad0-8599-5e13e3081db4","3869cf76-e408-4028-885b-0a4b97f280c4","/marjork/","outbound_link_click","url","https://dropkickd.com/profile/majork","\N","\N","1","2026-03-24 22:00:21","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","94527d57-831e-53e5-a2cb-7053686b6aad","9dbd62d4-22da-476e-8863-425844305e98","/","kiss_button_click","message","u get it","\N","\N","1","2026-04-07 14:32:32","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","aa559316-35a0-5b49-9694-44f566967710","9ba73a28-782b-43af-887f-d4ef8c2378ff","/","theme_change","theme","retro","\N","\N","1","2026-04-19 09:23:01","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","ebb35ab8-4982-5d40-91d0-ee9f83d1355a","f63bd655-49e1-4d73-888c-a650a62d0351","/","photo_click","file","roll_03_(22).jpg","\N","\N","1","2026-04-05 00:32:49","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","ebb35ab8-4982-5d40-91d0-ee9f83d1355a","f63bd655-49e1-4d73-888c-a650a62d0351","/","photo_click","theme","retro","\N","\N","1","2026-04-05 00:32:49","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","1d98c125-7d6d-5c19-b4de-596ad35c6621","d2be7eae-eefe-473f-8893-8c08a593587b","/","outbound_link_click","href","https://invite.duolingo.com/BDHTZTB5CWWKTAEVODZTZEGOCM","\N","\N","1","2026-04-20 22:04:29","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","1d98c125-7d6d-5c19-b4de-596ad35c6621","d2be7eae-eefe-473f-8893-8c08a593587b","/","outbound_link_click","label","duolingo","\N","\N","1","2026-04-20 22:04:29","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","94527d57-831e-53e5-a2cb-7053686b6aad","3e2c6a2e-d19b-4567-8899-2ded209083f3","/","theme_change","theme","retro","\N","\N","1","2026-04-07 14:32:22","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","bdd1b7fa-3c9f-5a6f-81da-ac77d94565aa","fa552f6e-c0cd-4c2d-88b8-5b3c71599356","/","kiss_button_click","message","я тебя люблю!","\N","\N","1","2026-04-01 02:54:42","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","f55c8253-c6fb-5c5f-9d87-741699120d68","6efe037a-6d40-4d08-88bd-f0ab16332526","/","photo_click","file","quandry-02.jpg","\N","\N","1","2026-03-29 17:39:58","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","f55c8253-c6fb-5c5f-9d87-741699120d68","6efe037a-6d40-4d08-88bd-f0ab16332526","/","photo_click","theme","art","\N","\N","1","2026-03-29 17:39:58","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","ade99882-79df-52ee-acb2-e57db3407899","cd61a690-0146-4e00-88bf-6f963057990e","/","theme_change","theme","retro","\N","\N","1","2026-03-29 10:50:33","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","26f573b2-0d60-5774-91e8-7f399ed39637","1df07346-bb45-4b5a-88bf-8cd21d50cf34","/","theme_change","theme","art","\N","\N","1","2026-04-03 16:43:11","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","957b9f46-8b26-5c3b-a2ca-f7d66cab7fc3","7c4cc8ec-989e-4d3f-88cc-62abd1f431dc","/","theme_change","theme","retro","\N","\N","1","2026-04-14 21:12:07","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","253aa391-feb0-5ad0-8599-5e13e3081db4","d4399ec0-7f07-4da2-88e0-63171749a2de","/marjork/","kiss_button_click","message","☀️ solnyshko ☀️","\N","\N","1","2026-03-24 22:00:01","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","54b0dbf9-3759-520f-b4d4-a08447c4d3d1","df54acad-858f-4489-88e5-f48524f28c83","/","theme_change","theme","rain","\N","\N","1","2026-03-28 15:30:42","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","f3b0523d-2f36-5016-9f21-04bfbc85b825","1e44a737-da12-4f07-88e6-041594499090","/","photo_click","file","blindingportal.jpg","\N","\N","1","2026-04-18 06:38:19","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","f3b0523d-2f36-5016-9f21-04bfbc85b825","1e44a737-da12-4f07-88e6-041594499090","/","photo_click","theme","glitch","\N","\N","1","2026-04-18 06:38:19","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","b0ad287a-5967-5e59-b356-d34fcb5e8dfc","101432b3-b625-4ba9-88e9-101401b9ce3d","/","theme_change","theme","retro","\N","\N","1","2026-04-04 07:09:55","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","cc9ba68c-b83f-57b6-a837-4afc4c511505","a4212e11-8739-4187-88eb-ae1182b45561","/","theme_change","theme","retro","\N","\N","1","2026-03-28 10:58:29","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","e49600f9-686d-5ecb-8605-8ff883585c39","b1acf50c-1e45-4642-8904-67ff6f35d97b","/marjork/","outbound_link_click","href","https://letterboxd.com/marjork/","\N","\N","1","2026-03-25 21:03:54","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","e49600f9-686d-5ecb-8605-8ff883585c39","b1acf50c-1e45-4642-8904-67ff6f35d97b","/marjork/","outbound_link_click","label","letterboxd","\N","\N","1","2026-03-25 21:03:54","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","ebb35ab8-4982-5d40-91d0-ee9f83d1355a","c17e3dc0-119d-4d88-8921-51cc668a55bb","/","kiss_button_click","message","☀️ solnyshko ☀️","\N","\N","1","2026-04-05 00:32:12","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","bde2252f-00fc-58df-9642-78a68cbb03b7","c9d1731f-0278-4034-8922-603966a2d083","/marjork/","kiss_button_click","message","красивая!","\N","\N","1","2026-03-26 18:29:17","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","7e9d266f-99c5-5495-a1b2-b0858a7cc61b","57963c01-271d-4c39-8937-1837efc2be3a","/","theme_change","theme","retro","\N","\N","1","2026-03-30 13:14:35","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","0cfdf080-2c94-5ebf-9805-56c3d30f1170","e98d9997-6e0e-44fd-8963-0d24f97fff55","/","theme_applied","theme","art","\N","\N","1","2026-03-27 22:48:41","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","09612782-2686-5fc3-a1b3-42244a1ab1ae","cf021585-76b4-476b-8991-672deaef089f","/","kiss_button_click","message","красивая!","\N","\N","1","2026-04-02 17:48:00","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","731862d2-90d4-544a-8c66-5d4a9183ed30","0c17963e-1e0a-45d0-89a4-15e9c334c362","/marjork/","kiss_button_click","message","i love you!","\N","\N","1","2026-03-26 03:39:07","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","bea3a4e2-9373-53d6-b3ea-29b1ea17bc29","1bd33d58-0de2-4a11-89c6-cf688ba81ea5","/","site_loaded","device","desktop","\N","\N","1","2026-03-27 19:37:52","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","bea3a4e2-9373-53d6-b3ea-29b1ea17bc29","1bd33d58-0de2-4a11-89c6-cf688ba81ea5","/","site_loaded","theme","retro","\N","\N","1","2026-03-27 19:37:52","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","ebb35ab8-4982-5d40-91d0-ee9f83d1355a","9bad9923-19f6-48f6-89c7-2418cf374993","/","photo_click","file","gheist.jpg","\N","\N","1","2026-04-05 00:32:39","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","ebb35ab8-4982-5d40-91d0-ee9f83d1355a","9bad9923-19f6-48f6-89c7-2418cf374993","/","photo_click","theme","glitch","\N","\N","1","2026-04-05 00:32:39","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","f55c8253-c6fb-5c5f-9d87-741699120d68","24dd246f-c2c2-4bb9-89d6-690cd5757e30","/","photo_click","file","gheist.jpg","\N","\N","1","2026-03-29 17:39:48","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","f55c8253-c6fb-5c5f-9d87-741699120d68","24dd246f-c2c2-4bb9-89d6-690cd5757e30","/","photo_click","theme","space","\N","\N","1","2026-03-29 17:39:48","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","731862d2-90d4-544a-8c66-5d4a9183ed30","617a3e80-4a6b-4798-89f6-ae8b5b4e8635","/marjork/","kiss_button_click","message","я тебя люблю!","\N","\N","1","2026-03-26 03:38:58","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","bb2aa133-1e29-5b6b-836b-0e755cc7a4de","bb628897-ca9b-4254-8a1f-7e70188b38fe","/","outbound_link_click","href","https://kritiquekapital.com","\N","\N","1","2026-04-14 18:50:41","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","bb2aa133-1e29-5b6b-836b-0e755cc7a4de","bb628897-ca9b-4254-8a1f-7e70188b38fe","/","outbound_link_click","label","substack-button","\N","\N","1","2026-04-14 18:50:41","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","6a2761dd-1040-5751-992a-f15dc82ad7e1","c9ffae16-0f91-4457-8a23-f45f861af5c9","/","theme_change","theme","art","\N","\N","1","2026-03-28 22:58:10","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","1f4f73f5-1e69-5dac-8668-9aeb7a113d54","fe43cbe2-9f90-424e-8a38-b8b34f182241","/","theme_change","theme","retro","\N","\N","1","2026-04-07 00:22:48","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","ebb35ab8-4982-5d40-91d0-ee9f83d1355a","79c33c98-97e2-414c-8a43-f342fd1bbbf9","/","photo_click","file","roll_03_(17).jpg","\N","\N","1","2026-04-05 00:32:18","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","ebb35ab8-4982-5d40-91d0-ee9f83d1355a","79c33c98-97e2-414c-8a43-f342fd1bbbf9","/","photo_click","theme","retro","\N","\N","1","2026-04-05 00:32:18","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","9883fd71-1911-5c3f-aa8c-dd7814cff2e1","de1c1ddc-cb7f-422e-8a4c-61eb4a3505a1","/marjork/","photo_click","file","quandry-06.jpg","\N","\N","1","2026-03-25 21:03:20","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","9883fd71-1911-5c3f-aa8c-dd7814cff2e1","de1c1ddc-cb7f-422e-8a4c-61eb4a3505a1","/marjork/","photo_click","theme","retro","\N","\N","1","2026-03-25 21:03:20","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","18f7a343-c6b3-5eea-8994-8be2d81ba108","24016e1f-7a28-4ab1-8a6e-38dd70da3594","/","theme_change","theme","retro","\N","\N","1","2026-04-02 12:58:05","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","7f4676f5-77a7-5fb1-adce-25110ad94110","fcdb45b5-896c-4948-8a8d-b36617ab2725","/","theme_change","theme","rain","\N","\N","1","2026-04-12 05:12:55","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","85ea8f79-1315-5115-879b-56d993592575","51d57f0a-82d4-4d60-8aad-8e4e9db22fb5","/marjork/","kiss_button_click","message","красивая!","\N","\N","1","2026-03-26 14:18:10","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","ebb35ab8-4982-5d40-91d0-ee9f83d1355a","49ccf9aa-3677-48d4-8ac0-a9a28582905e","/","photo_click","file","roll_03_(30).jpg","\N","\N","1","2026-04-05 00:32:23","\N"
"2828c034-f1fe-4f26-9807-8cfe87875bd7","ebb35ab8-4982-5d40-91d0-ee9f83d1355a","49ccf9aa-3677-48d4-8ac0-a9a28582905e","/","photo_click","theme","retro","\N","\N","1","2026-04-05 00:32:23","\N"
